USER_ID,ITEM_ID,TIMESTAMP,ROUND
12,24,1673902800,2
12,26,1673902800,2
12,16,1673906400,3
12,45,1673906400,3
12,11,1673910000,4
12,51,1673910000,4
12,8,1673913600,6
12,16,1673913600,6
12,27,1673913600,6
12,43,1673913600,6
12,9,1673917200,6
12,31,1673917200,6
12,32,1673917200,6
12,39,1673920800,7
12,51,1673920800,7
12,82,1673920800,7
12,31,1673924400,8
12,37,1673924400,8
12,1,1673928000,9
12,39,1673928000,9
12,9,1673931600,10
12,54,1673931600,10
12,51,1673931600,10
13,1,1674021600,1
13,2,1674021600,1
13,16,1674021600,1
13,21,1674021600,1
13,27,1674021600,1
13,23,1674025200,2
13,25,1674025200,2
13,5,1674028800,3
13,21,1674028800,3
13,21,1674028800,3
13,26,1674028800,3
13,13,1674028800,3
13,17,1674032400,4
13,23,1674032400,4
14,9,1674126000,10
14,13,1674126000,10
14,13,1674126000,10
14,15,1674126000,10
14,27,1674126000,10
14,25,1674126000,10
14,23,1674126000,10
14,31,1674126000,10
14,32,1674126000,10
14,43,1674126000,10
14,56,1674126000,10
14,57,1674126000,10
14,59,1674126000,10
14,34,1674126000,10
14,27,1674126000,10
14,27,1674126000,10
14,6,1674126000,10
14,26,1674126000,10
14,24,1674126000,10
14,24,1674126000,10
14,63,1674129600,11
14,89,1674129600,11
14,93,1674129600,11
14,97,1674129600,11
14,15,1674133200,12
14,9,1674133200,12
14,31,1674133200,12
14,27,1674136800,13
14,27,1674136800,13
14,32,1674136800,13
14,34,1674136800,13
14,27,1674136800,13
14,27,1674136800,13
14,26,1674136800,13
14,24,1674136800,13
14,24,1674136800,13
14,93,1674136800,13
14,96,1674136800,13
14,56,1674140400,14
14,60,1674140400,14
14,15,1674144000,15
14,29,1674144000,15
14,32,1674144000,15
14,32,1674144000,15
14,9,1674144000,15
14,31,1674144000,15
14,51,1674144000,15
14,31,1674147600,16
14,60,1674147600,16
14,34,1674147600,16
14,27,1674147600,16
14,27,1674147600,16
14,40,1674151200,16
14,89,1674151200,16
14,60,1674154800,17
14,63,1674154800,17
14,96,1674154800,17
15,9,1674244800,1
15,24,1674244800,1
15,26,1674244800,1
15,27,1674244800,1
15,13,1674248400,2
15,25,1674248400,2
15,26,1674248400,2
15,31,1674248400,2
15,8,1674252000,3
15,24,1674252000,3
15,24,1674252000,3
15,23,1674252000,3
15,6,1674255600,4
15,1,1674259200,5
15,24,1674259200,5
15,24,1674259200,5
15,26,1674259200,5
15,9,1674259200,5
15,31,1674259200,5
15,27,1674262800,6
15,27,1674262800,6
15,57,1674262800,6
15,34,1674266400,7
15,15,1674270000,8
15,56,1674270000,8
15,63,1674273600,8
15,29,1674277200,9
15,27,1674277200,9
15,32,1674280800,10
15,9,1674280800,10
15,59,1674284400,11
15,63,1674288000,12
15,27,1674288000,12
15,29,1674291600,13
15,31,1674291600,13
15,56,1674291600,13
15,42,1674295200,15
16,1,1674385200,1
16,25,1674385200,1
16,26,1674385200,1
16,27,1674385200,1
16,13,1674388800,2
16,24,1674388800,2
16,26,1674388800,2
16,27,1674388800,2
16,31,1674396000,4
16,34,1674396000,4
16,26,1674399600,5
16,24,1674399600,5
16,24,1674399600,5
16,26,1674399600,5
16,13,1674399600,5
16,27,1674399600,5
16,27,1674399600,5
16,6,1674403200,6
16,21,1674403200,6
16,9,1674406800,7
16,9,1674406800,7
16,57,1674406800,7
16,15,1674410400,8
16,31,1674410400,8
16,54,1674410400,8
16,32,1674417600,10
16,31,1674417600,10
16,63,1674417600,10
16,34,1674417600,10
16,27,1674417600,10
16,27,1674417600,10
16,26,1674417600,10
16,24,1674417600,10
16,24,1674417600,10
16,31,1674421200,11
16,63,1674421200,11
16,59,1674424800,12
16,29,1674428400,13
16,51,1674428400,13
16,55,1674428400,13
16,27,1674428400,13
17,6,1674518400,1
17,21,1674518400,1
17,25,1674518400,1
17,26,1674518400,1
17,27,1674518400,1
17,57,1674518400,1
18,21,1674608400,2
18,24,1674608400,2
18,25,1674608400,2
18,26,1674608400,2
18,27,1674608400,2
18,27,1674608400,2
18,57,1674608400,2
18,1,1674612000,3
18,23,1674612000,3
18,16,1674615600,4
18,24,1674619200,5
18,21,1674619200,5
18,32,1674619200,5
18,6,1674622800,6
18,31,1674622800,6
18,27,1674626400,7
18,54,1674626400,7
18,59,1674626400,7
18,9,1674630000,8
18,15,1674630000,8
18,18,1674630000,8
18,6,1674630000,8
18,31,1674633600,8
18,31,1674637200,10
18,63,1674637200,10
18,27,1674640800,11
18,43,1674640800,11
18,18,1674644400,11
18,63,1674644400,11
18,94,1674644400,11
18,9,1674648000,13
18,31,1674648000,13
18,52,1674648000,13
18,59,1674648000,13
18,96,1674648000,13
18,32,1674651600,13
18,34,1674651600,13
18,89,1674651600,13
19,9,1674741600,1
19,23,1674741600,1
19,24,1674741600,1
19,25,1674741600,1
19,27,1674741600,1
19,2,1674745200,2
19,16,1674745200,2
19,26,1674745200,2
19,13,1674745200,2
19,36,1674748800,3
19,16,1674752400,4
19,7,1674756000,4
19,24,1674756000,4
19,31,1674756000,4
19,36,1674759600,6
19,39,1674759600,6
19,29,1674763200,7
19,32,1674763200,7
19,15,1674766800,8
19,27,1674766800,8
19,51,1674766800,8
19,36,1674766800,8
19,9,1674766800,8
19,31,1674766800,8
19,16,1674770400,9
19,16,1674770400,9
19,27,1674774000,10
19,59,1674774000,10
19,1,1674777600,11
19,31,1674777600,11
19,36,1674777600,11
19,9,1674777600,11
19,31,1674777600,11
19,29,1674781200,12
19,27,1674781200,12
19,27,1674781200,12
19,16,1674781200,12
19,32,1674781200,12
19,59,1674781200,12
19,39,1674784800,13
19,31,1674784800,13
19,5,1674788400,14
19,29,1674788400,14
19,32,1674788400,14
19,1,1674788400,14
19,27,1674792000,15
19,27,1674792000,15
19,16,1674792000,15
19,27,1674792000,15
19,27,1674792000,15
19,16,1674792000,15
19,40,1674792000,15
19,59,1674792000,15
19,9,1674792000,15
19,1,1674795600,16
19,51,1674795600,16
19,3,1674799200,17
19,21,1674799200,17
19,40,1674799200,17
19,59,1674799200,17
19,65,1674802800,18
19,36,1674802800,18
19,9,1674802800,18
19,31,1674802800,18
20,7,1674892800,18
20,9,1674892800,18
20,13,1674892800,18
20,15,1674892800,18
20,27,1674892800,18
20,27,1674892800,18
20,27,1674892800,18
20,27,1674892800,18
20,16,1674892800,18
20,27,1674892800,18
20,27,1674892800,18
20,16,1674892800,18
20,32,1674892800,18
20,51,1674892800,18
20,51,1674892800,18
20,51,1674892800,18
20,56,1674892800,18
20,56,1674892800,18
20,59,1674892800,18
20,59,1674892800,18
20,59,1674892800,18
20,59,1674892800,18
20,1,1674892800,18
20,59,1674892800,18
20,1,1674892800,18
20,40,1674892800,18
20,3,1674892800,18
20,90,1674892800,18
20,90,1674892800,18
20,93,1674892800,18
20,93,1674892800,18
20,94,1674892800,18
20,96,1674892800,18
20,103,1674892800,18
22,2,1675069200,1
22,5,1675069200,1
22,9,1675069200,1
22,24,1675069200,1
22,26,1675069200,1
22,27,1675069200,1
22,24,1675072800,2
22,25,1675072800,2
22,23,1675076400,3
22,57,1675076400,3
22,6,1675080000,4
22,27,1675080000,4
22,1,1675083600,5
22,11,1675083600,5
22,31,1675083600,5
22,27,1675087200,5
22,34,1675087200,5
22,32,1675090800,6
22,15,1675094400,7
22,39,1675094400,7
22,43,1675094400,7
22,3,1675098000,9
22,32,1675098000,9
22,27,1675098000,9
22,13,1675101600,9
22,42,1675101600,9
22,29,1675105200,10
22,43,1675105200,10
22,89,1675105200,10
23,16,1675202400,1
23,21,1675202400,1
23,24,1675202400,1
23,26,1675202400,1
23,27,1675202400,1
23,24,1675209600,3
23,21,1675209600,3
23,23,1675209600,3
23,25,1675209600,3
23,27,1675209600,3
23,31,1675209600,3
24,5,1675299600,11
24,13,1675299600,11
24,13,1675299600,11
24,15,1675299600,11
24,29,1675299600,11
24,31,1675299600,11
24,31,1675299600,11
24,31,1675299600,11
24,31,1675299600,11
24,40,1675299600,11
24,43,1675299600,11
24,60,1675299600,11
24,63,1675299600,11
24,34,1675299600,11
24,27,1675299600,11
24,27,1675299600,11
24,6,1675299600,11
24,26,1675299600,11
24,24,1675299600,11
24,24,1675299600,11
24,89,1675299600,11
24,2,1675299600,11
24,29,1675299600,11
24,32,1675299600,11
24,93,1675303200,12
24,96,1675303200,12
24,63,1675306800,13
24,27,1675306800,13
24,13,1675310400,14
24,29,1675310400,14
24,34,1675310400,14
24,89,1675310400,14
25,2,1675400400,1
25,21,1675400400,1
25,24,1675400400,1
25,26,1675400400,1
25,27,1675400400,1
25,43,1675400400,1
25,5,1675404000,2
25,21,1675404000,2
25,24,1675404000,2
25,89,1675404000,2
25,26,1675407600,3
25,24,1675407600,3
25,27,1675407600,3
25,1,1675411200,4
25,27,1675411200,4
25,27,1675411200,4
25,31,1675411200,4
25,96,1675411200,4
25,6,1675414800,5
25,43,1675414800,5
25,89,1675414800,5
25,1,1675418400,6
25,11,1675418400,6
25,31,1675418400,6
25,34,1675418400,6
25,27,1675418400,6
25,96,1675418400,6
25,5,1675422000,7
25,16,1675422000,7
25,27,1675422000,7
25,26,1675422000,7
25,24,1675422000,7
25,24,1675422000,7
25,15,1675425600,8
25,88,1675425600,8
25,89,1675425600,8
25,93,1675425600,8
25,94,1675425600,8
25,57,1675429200,9
25,34,1675429200,9
25,27,1675429200,9
25,26,1675429200,9
25,24,1675429200,9
25,24,1675429200,9
25,32,1675432800,10
25,59,1675432800,10
25,27,1675432800,10
25,31,1675436400,10
25,31,1675436400,10
25,32,1675436400,10
25,43,1675436400,10
25,34,1675436400,10
25,88,1675440000,12
25,96,1675440000,12
26,1,1675530000,1
26,7,1675530000,1
26,21,1675530000,1
26,27,1675530000,1
26,1,1675533600,2
26,9,1675533600,2
26,16,1675533600,2
26,31,1675537200,3
26,43,1675537200,3
26,89,1675537200,3
26,16,1675540800,4
26,27,1675544400,5
26,36,1675544400,5
26,9,1675544400,5
26,96,1675544400,5
26,29,1675548000,6
26,51,1675548000,6
26,56,1675548000,6
26,93,1675548000,6
26,32,1675551600,7
26,36,1675551600,7
27,2,1675641600,1
27,14,1675641600,1
27,17,1675641600,1
27,21,1675641600,1
27,24,1675641600,1
27,26,1675641600,1
27,27,1675641600,1
27,1,1675645200,2
27,43,1675645200,2
27,96,1675645200,2
27,21,1675648800,3
27,89,1675648800,3
27,14,1675652400,4
27,27,1675652400,4
27,31,1675652400,4
27,31,1675652400,4
27,27,1675656000,5
27,31,1675656000,5
27,54,1675656000,5
27,93,1675656000,5
27,93,1675656000,5
27,96,1675656000,5
27,96,1675656000,5
27,96,1675656000,5
27,3,1675659600,5
27,40,1675659600,5
28,2,1675749600,1
28,26,1675749600,1
28,13,1675749600,1
28,24,1675749600,1
28,25,1675749600,1
28,27,1675749600,1
28,43,1675753200,2
28,1,1675756800,3
28,21,1675756800,3
28,13,1675756800,3
28,26,1675756800,3
28,89,1675756800,3
28,96,1675756800,3
28,93,1675760400,4
28,96,1675760400,4
28,24,1675764000,5
28,21,1675764000,5
28,34,1675764000,5
28,96,1675764000,5
28,57,1675767600,6
28,59,1675767600,6
28,27,1675771200,7
28,43,1675771200,7
28,89,1675771200,7
29,1,1675861200,1
29,5,1675861200,1
29,14,1675861200,1
29,21,1675861200,1
29,27,1675861200,1
29,1,1675864800,2
29,21,1675864800,2
29,26,1675864800,2
29,13,1675864800,2
29,24,1675864800,2
29,5,1675868400,3
29,36,1675868400,3
29,35,1675872000,3
29,34,1675875600,5
29,21,1675879200,6
29,21,1675879200,6
29,53,1675879200,6
29,13,1675882800,7
29,59,1675882800,7
29,21,1675886400,7
29,27,1675886400,7
29,31,1675886400,7
29,45,1675886400,7
29,46,1675886400,7
29,59,1675890000,9
29,3,1675893600,10
29,23,1675893600,10
29,21,1675897200,11
29,34,1675897200,11
29,14,1675897200,11
29,5,1675900800,12
29,38,1675900800,12
29,42,1675904400,13
29,17,1675908000,14
29,59,1675908000,14
29,32,1675911600,15
29,38,1675915200,16
29,27,1675918800,17
29,31,1675918800,17
29,59,1675918800,17
29,31,1675922400,18
29,40,1675922400,18
29,51,1675922400,18
30,1,1676012400,1
30,26,1676012400,1
30,24,1676012400,1
30,24,1676012400,1
30,27,1676012400,1
30,16,1676016000,2
30,13,1676016000,2
30,23,1676016000,2
30,25,1676016000,2
30,26,1676016000,2
30,5,1676019600,3
30,21,1676019600,3
30,1,1676023200,4
30,16,1676023200,4
30,26,1676023200,4
30,13,1676023200,4
30,34,1676026800,5
30,27,1676030400,6
30,31,1676030400,6
30,38,1676030400,6
30,9,1676034000,7
30,18,1676034000,7
30,21,1676034000,7
30,21,1676034000,7
30,25,1676034000,7
30,23,1676034000,7
30,27,1676037600,8
30,23,1676037600,8
30,46,1676037600,8
30,59,1676037600,8
30,34,1676037600,8
30,45,1676041200,9
30,38,1676041200,9
30,9,1676044800,10
30,27,1676044800,10
30,32,1676044800,10
31,23,1676134800,1
31,25,1676134800,1
31,26,1676134800,1
31,27,1676134800,1
31,1,1676138400,2
31,21,1676138400,2
31,13,1676138400,2
31,24,1676138400,2
31,26,1676138400,2
31,60,1676142000,3
31,6,1676145600,4
31,9,1676145600,4
31,24,1676145600,4
31,26,1676145600,4
31,25,1676145600,4
31,23,1676145600,4
31,31,1676149200,5
31,59,1676149200,5
31,57,1676152800,6
31,27,1676156400,7
31,27,1676156400,7
31,63,1676156400,7
31,15,1676160000,8
31,54,1676160000,8
31,9,1676163600,9
31,32,1676163600,9
31,9,1676163600,9
31,31,1676163600,9
31,3,1676167200,10
31,27,1676167200,10
31,32,1676170800,11
31,9,1676170800,11
31,31,1676170800,11
31,18,1676174400,11
31,40,1676174400,11
31,34,1676174400,11
31,27,1676174400,11
32,1,1676264400,1
32,5,1676264400,1
32,8,1676264400,1
32,14,1676264400,1
32,21,1676264400,1
32,26,1676264400,1
32,27,1676264400,1
32,13,1676268000,2
32,25,1676268000,2
32,21,1676271600,3
32,21,1676271600,3
32,23,1676271600,3
32,13,1676275200,3
32,21,1676275200,3
32,25,1676275200,3
32,54,1676275200,3
32,1,1676278800,5
32,27,1676278800,5
32,41,1676278800,5
32,31,1676282400,6
32,54,1676282400,6
32,32,1676286000,7
32,39,1676286000,7
32,18,1676289600,8
32,45,1676289600,8
32,82,1676289600,8
32,12,1676293200,9
32,27,1676293200,9
32,12,1676293200,9
32,3,1676293200,9
32,31,1676296800,10
32,32,1676296800,10
32,27,1676300400,11
32,1,1676304000,12
32,27,1676304000,12
32,31,1676304000,12
32,59,1676304000,12
32,12,1676307600,13
32,9,1676311200,14
32,120,1676311200,14
32,40,1676314800,15
32,59,1676314800,15
32,55,1676318400,16
32,40,1676322000,17
32,54,1676322000,17
32,120,1676322000,17
32,12,1676325600,18
32,12,1676325600,18
32,3,1676325600,18
32,2,1676325600,18
32,29,1676325600,18
32,32,1676325600,18
33,26,1676415600,1
33,24,1676415600,1
33,24,1676415600,1
33,16,1676415600,1
33,24,1676415600,1
33,27,1676415600,1
33,13,1676419200,2
33,9,1676422800,3
33,26,1676422800,3
33,26,1676422800,3
33,25,1676422800,3
33,23,1676422800,3
33,36,1676422800,3
33,1,1676426400,4
33,16,1676426400,4
33,16,1676426400,4
33,27,1676426400,4
33,9,1676430000,5
33,27,1676430000,5
33,36,1676430000,5
33,17,1676433600,6
33,18,1676433600,6
33,31,1676433600,6
33,32,1676433600,6
33,3,1676437200,7
33,36,1676437200,7
33,9,1676437200,7
33,7,1676440800,8
33,15,1676440800,8
33,16,1676440800,8
33,27,1676440800,8
33,16,1676440800,8
33,9,1676440800,8
33,29,1676444400,9
33,36,1676444400,9
33,31,1676444400,9
33,1,1676448000,10
33,31,1676448000,10
33,32,1676451600,11
33,51,1676451600,11
33,31,1676451600,11
33,1,1676455200,12
33,16,1676455200,12
33,39,1676458800,13
33,40,1676458800,13
33,59,1676458800,13
33,27,1676462400,14
33,51,1676462400,14
33,9,1676462400,14
33,59,1676466000,15
33,39,1676466000,15
33,65,1676469600,15
33,51,1676469600,15
33,32,1676473200,17
33,40,1676473200,17
33,21,1676476800,18
33,51,1676476800,18
33,9,1676476800,18
33,9,1676476800,18
33,31,1676476800,18
34,5,1676566800,1
34,7,1676566800,1
34,27,1676566800,1
34,1,1676570400,2
34,21,1676570400,2
34,23,1676570400,2
34,25,1676574000,3
34,5,1676577600,4
34,13,1676577600,4
34,16,1676577600,4
34,27,1676577600,4
34,27,1676581200,5
34,39,1676581200,5
34,9,1676584800,6
34,31,1676584800,6
34,36,1676584800,6
34,1,1676588400,7
34,27,1676588400,7
34,27,1676588400,7
34,27,1676588400,7
34,16,1676588400,7
34,32,1676588400,7
34,3,1676592000,8
34,15,1676592000,8
34,27,1676592000,8
34,27,1676595600,9
34,31,1676595600,9
34,54,1676595600,9
34,16,1676599200,10
34,59,1676599200,10
34,59,1676599200,10
34,36,1676599200,10
34,65,1676602800,11
34,59,1676602800,11
34,9,1676602800,11
34,31,1676602800,11
35,2,1676692800,1
35,4,1676692800,1
35,5,1676692800,1
35,25,1676692800,1
35,14,1676696400,2
35,1,1676700000,3
35,5,1676700000,3
35,21,1676700000,3
35,4,1676703600,4
35,17,1676703600,4
35,3,1676707200,5
35,38,1676707200,5
35,5,1676710800,5
35,53,1676710800,5
35,4,1676714400,7
35,14,1676714400,7
35,2,1676714400,7
35,38,1676714400,7
35,4,1676714400,7
35,103,1676714400,7
35,3,1676718000,8
35,53,1676718000,8
35,75,1676718000,8
35,3,1676721600,9
35,31,1676721600,9
35,4,1676721600,9
35,13,1676725200,10
35,95,1676725200,10
35,12,1676728800,11
35,53,1676728800,11
35,4,1676728800,11
35,53,1676732400,12
35,38,1676732400,12
35,13,1676736000,13
35,42,1676736000,13
35,3,1676736000,13
35,56,1676739600,14
35,40,1676743200,15
35,53,1676746800,16
35,38,1676746800,16
35,3,1676750400,17
35,26,1676750400,17
35,13,1676750400,17
35,40,1676750400,17
35,40,1676750400,17
35,38,1676750400,17
35,4,1676750400,17
35,75,1676750400,17
35,3,1676750400,17
35,95,1676750400,17
35,59,1676754000,18
36,1,1676844000,1
36,5,1676844000,1
36,14,1676844000,1
36,25,1676844000,1
36,2,1676847600,2
36,4,1676851200,3
36,5,1676851200,3
36,21,1676851200,3
36,35,1676854800,4
36,4,1676858400,5
36,38,1676858400,5
36,5,1676862000,6
36,9,1676862000,6
36,49,1676862000,6
36,4,1676862000,6
36,53,1676865600,7
36,38,1676865600,7
36,3,1676869200,8
36,31,1676869200,8
36,49,1676869200,8
36,75,1676869200,8
36,95,1676869200,8
36,25,1676872800,9
36,59,1676872800,9
36,12,1676876400,10
36,53,1676876400,10
36,35,1676880000,11
36,53,1676880000,11
36,38,1676880000,11
36,29,1676883600,12
36,42,1676887200,13
36,59,1676890800,14
36,38,1676894400,15
36,40,1676894400,15
36,38,1676894400,15
36,4,1676894400,15
36,38,1676894400,15
36,4,1676894400,15
36,95,1676894400,15
36,42,1676894400,15
36,29,1676894400,15
36,43,1676898000,16
36,38,1676898000,16
36,38,1676898000,16
36,4,1676898000,16
36,35,1676901600,17
36,53,1676901600,17
36,53,1676901600,17
36,53,1676901600,17
36,13,1676905200,18
36,40,1676905200,18
36,96,1676905200,18
37,1,1676995200,1
37,2,1676995200,1
37,5,1676995200,1
37,14,1676995200,1
37,4,1676998800,2
37,5,1676998800,2
37,21,1676998800,2
37,21,1676998800,2
37,25,1677002400,3
37,49,1677002400,3
37,23,1677006000,4
37,35,1677006000,4
37,3,1677009600,5
37,4,1677009600,5
37,9,1677009600,5
37,14,1677009600,5
37,2,1677009600,5
37,49,1677009600,5
37,12,1677013200,5
37,9,1677020400,8
37,25,1677020400,8
37,23,1677020400,8
37,75,1677020400,8
37,95,1677020400,8
37,9,1677024000,9
37,38,1677024000,9
37,4,1677024000,9
37,35,1677027600,9
37,53,1677027600,9
37,4,1677027600,9
37,3,1677027600,9
37,38,1677031200,10
37,53,1677034800,12
37,25,1677038400,12
37,23,1677038400,12
37,53,1677038400,12
37,56,1677038400,12
37,3,1677042000,14
37,31,1677042000,14
37,42,1677042000,14
37,59,1677042000,14
37,38,1677042000,14
37,4,1677042000,14
37,38,1677042000,14
37,4,1677042000,14
37,12,1677042000,14
37,3,1677042000,14
37,95,1677042000,14
37,53,1677049200,15
37,59,1677049200,15
37,53,1677052800,17
37,40,1677056400,18
37,4,1677056400,18
38,1,1677146400,1
38,2,1677146400,1
38,4,1677146400,1
38,14,1677146400,1
38,16,1677150000,2
38,21,1677150000,2
38,4,1677153600,3
38,5,1677153600,3
38,35,1677153600,3
38,5,1677157200,4
38,21,1677157200,4
38,25,1677157200,4
38,9,1677160800,5
38,38,1677160800,5
38,96,1677160800,5
38,25,1677164400,5
38,35,1677164400,5
38,49,1677164400,5
38,53,1677168000,7
38,38,1677168000,7
38,4,1677168000,7
38,38,1677171600,7
38,75,1677171600,7
38,3,1677175200,8
38,5,1677175200,8
38,12,1677175200,8
38,31,1677175200,8
38,12,1677175200,8
38,3,1677175200,8
38,89,1677175200,8
38,53,1677178800,9
38,75,1677178800,9
38,17,1677182400,10
38,53,1677182400,10
38,38,1677182400,10
